loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Lortz,Lortz,Der Lortz ist ein beliebter Ort für Spaziergänge im Schlosspark.,The Lortz is a popular place for walks in the castle park.,The Lortz is a popular spot for walks in the castle park.,Lortz,loan,0.7611606003349888,0.9997106481481481
Trumper,Trümper,"Der Trümper fuhr durch die Stadt, zerstörte alles, was er sah.","The trumper drove through the city, destroying everything he saw.",The destroyed cityscape,Trumps,loan,0.013699439807202476,0.10752688172043011
seize,ringen,"Der kleine Junge ringte nervös auf dem Spielplatz, während seine Freunde ihn umarmten.",The little boy wrestled nervously at the playground while his friends hugged him.,The little boy trembled nervously on the playground while his friends hugged him.,wrestling,synonym,0.6298129992394241,0.8375715193897013
Bare,Unproduktiv,Der Politiker wurde für seine Unproduktivität im Umgang mit Budgets kritisiert.,The politician was criticized for his unproductiveness in dealing with budgets.,Der Politiker wurde für seine Unproduktivität im Umgang mit Budgets kritisiert.,Unproductive,synonym,0.033864985683445356,0.0
Oldenberg,Oldenberg,Der alte Burgherr von Oldenberg ließ den alten Turm des Schlosses abgetragen.,The old castle lord of Oldenberg had the old tower of the castle removed.,The old burgess of Oldenburg ordered the old tower of the castle to be demolished.,Oldenberg,loan,0.3583129187641353,0.6264775413711584
Georgi,Georgi,Georgi ging morgen zum Bahnhof.,Georgi went to the station tomorrow.,Georgi went tomorrow to the station.,Georgi,loan,0.33437015248821106,0.625
Breakable,Fragil,Der Fragil-Fisch ist sehr schwach und benötigt viel Aufmerksamkeit.,The Fragile fish is very weak and requires a lot of attention.,The fragile fish is very weak and needs much attention.,Fragile,synonym,0.3478635157752422,0.6726694915254237
Well-known,Auffällig,"Der Mann trug eine Auffällig schwarze Hose, die sich gut zu seinem dunklen Anzug passten.",The man wore a striking black pants that fit well with his dark suit.,The man wore a striking black pants that matched well with his dark suit.,Remarkable,synonym,0.8003203203845001,0.9998177842565598
blutwurst,Blutwurst,"Der kleine Jungen fühlte sich sehr aufgeregt, als er Blutwurst mit Käse bei der Oktoberfest im Hofbräuhaus essen wollte.",The little boy felt very excited when he wanted to eat blood sausage with cheese at the Oktoberfest in the Hofbräuhaus.,The little boy felt very excited as he wanted to eat blood sausage with cheese at Oktoberfest in the Hofbräuhaus.,Blood sausage,loan,0.7408842640893447,0.9048496335272833
Kissler,Kissler,Der KISSLER führte die Fußballmannschaft durch die schwierige Zeit.,The KISSLER led the football team through the difficult time.,The KISSLER led the football team through the difficult time.,Kissler,loan,1.0000000000000004,0.9995
Sydow,Schatzmann,"Der Schatzmann fand das kleine, vergessene Schmuckstück im alten, verlassenen Schloss.","The treasurer found the little, forgotten jewel in the old, abandoned castle.","The treasure hunter found the small forgotten trinket in the old, abandoned castle.",Treasurer,random,0.46563348805256366,0.7999999999999999
Depress,Verunreinigen,"Der Sauberkeimer musste Verunreinigen, um die Flasche wieder sauber zu machen.",The cleaner had to contaminate to clean the bottle.,The translator is not available at this moment.,Contamination,synonym,0.05073552004225951,0.05617977528089887
Hagemeier,Steinhilber,Der Steinhilber in der Nähe des Schlosses war sehr alt und hatte viele Geschichten zu erzählen.,The stone hill near the castle was very old and had many stories to tell.,The old stone wall near the castle was very old and had many stories to tell.,Peaches and molluscs,random,0.7673071548877977,0.9225908906609002
Wunderkammer,Wunderkammer,"Der kleine Wunderkammer in der Schatzkiste war voller alten, exotischen Gegenstände.","The small chamber of wonder in the treasure chest was full of old, exotic objects.",The little treasure chest was full of old exotic objects.,Wunderkammer,loan,0.3497261686957765,0.537176724137931
Auf der Maur,Auf der Maur,"Der Tourist wanderte auf der Maur durch die engen Straßen von Berlin, um ein Stück Kaffee zu kaufen.",The tourist wandered on the Maur through the narrow streets of Berlin to buy a piece of coffee.,The tourist wandered through the narrow streets of Berlin in search of a cup of coffee.,On the Moor,loan,0.38955974561184137,0.6072487515605492
Drechsel,Tricksen,Der Trickseier überraschte die Zuschauer mit seinem unerwarteten Sprung über den Zauberball.,The trick egg surprised the audience with its unexpected jump over the magic ball.,The trickster surprised the audience with his unexpected jump over the magic ball.,Tricks,hard_negative,0.5863954417655858,0.7833402699328141
spieler,Spieler,Der kleine Spieler im Film war sehr charmant.,The little player in the movie was very charming.,The little actor in the film was very charming.,Players,loan,0.35494810560100526,0.8819444444444444
lederhosen,Lederhose,Meine Schwester trägt immer Lederhose zum Fußballspiel.,My sister always wears leather pants to the soccer game.,My sister always wears leather pants to the football game.,Leather trousers,loan,0.7419446627365011,0.8950617283950617
Argument,Debatte,Die Politiker führten eine heftige Debatte über die Zukunft des Landes.,The politicians held a fierce debate about the country's future.,The politicians led a heated debate about the future of the country.,Debate,synonym,0.16261701715194898,0.41802832244008714
Harlacher,Harlacher,Der Harlacher Fußballclub aus Ingolstadt hat eine lange Tradition und spielt seit 1900 in der Regionalliga Bayern.,The Harlacher football club from Ingolstadt has a long tradition and has played in the Regionalliga Bayern since 1900.,The Harlachersoccer club from Ingolstadt has a long tradition and plays since 1900 in the regionalliga Bayern.,Harlacher,loan,0.4336363161482249,0.6981382978723403
kit,kitte,"Der kleine Katze, die im Schrank schlief, fiel auf den kleinen Kittenteller.",The little cat who slept in the closet fell on the little putty plate.,The little cat who was sleeping in the closet fell on the small doggy treat jar.,putty,loan,0.4385068972747104,0.6816901408450705
documentation,Dokumentation,Die Dokumentation über die Geschichte der deutschen Wirtschaft ist ein wichtiger Teil des historischen Aufzeichnungsrechts.,The documentation on the history of the German economy is an important part of the historical right to record.,The document is an important part of historical record keeping.,Documentation,loan,0.1793082589110372,0.41436464088397784
Himmel,Eckstein,"Der Ärzte beschloss, einen neuen Patientenleiter zu errichten, der an dem Eckstein im Krankenhaus hing.",The doctor decided to build a new patient leader who was hanging on the corner stone in the hospital.,The doctor decided to build a new patient elevator at the corner of the hospital.,Cornerstone,random,0.44244426617289195,0.6401209677419355
Ansbacher,Ansbacher,"Der Ansbacher Bürgermeister sprach vor der Versammlung, dass die Stadt eine neue Straße nach dem berühmten Schriftsteller errichten sollte.",The mayor of Ansbach told the assembly that the city should build a new street after the famous writer.,The Ansbacher Bürgermeister spoke before the meeting that the city should build a new street after the famous writer.,Ansbacher,loan,0.6423770871903807,0.7819883040935672
Bad,Schlecht,Der Schlechtwind war heute sehr stark.,The bad wind was very strong today.,The strong wind was today very strong.,Bad,synonym,0.17965205598154213,0.5314285714285715
Domination,Eroberung,Die Briten übernahmen die Eroberung von Kriegsplatz Rommel.,The British took over the conquest of Rommel.,The British took over the occupation of Rommel's battlefield.,Conquest,synonym,0.42728700639623396,0.7270233196159123
Mortal,Maligne,"Der Arzt sagte, dass der Patient mit einer malignen Krebsart behandelt werden muss.",The doctor said that the patient must be treated with a malignant type of cancer.,The doctor said that the patient needs to be treated with a malignant cancer type.,Malignants,synonym,0.5636882601679065,0.7311294765840222
Dismal,Miserabel,"Der Landschaft war miserabel, mit grauen Wolken und traurigen Bäumen, die den Wald wie ein dunkles Schloss aussehen ließen.","The landscape was miserable, with grey clouds and sad trees that made the forest look like a dark castle.","The landscape was miserable, with grey clouds and sad trees, which made the forest look like a dark castle.",Miserable,synonym,0.8232490471721698,0.8940083773447459
Buchinger,Buchinger,"Der Buchinger war ein bekannter deutscher Fußballspieler, der für den FC Schalke 04 spielte.",The Buchinger was a well-known German footballer who played for FC Schalke 04.,The bookinger was a well-known German football player who played for FC Schalke 04.,Buchinger,loan,0.5828233954152651,0.9088740458015268
Unexpected,Schnell,Der Schnellverkehr auf der Autobahn ist sehr gefährlich.,The fast traffic on the motorway is very dangerous.,"The translation of the given German sentence is:

""The fast traffic on the highway is very dangerous.""",Quick,synonym,0.28479942163807365,0.6861724281549354
Reisenauer,Hauptanteil,Der Unternehmen hat einen Hauptanteil am Export von Elektrizitätspapier weltweit.,The company has a major share in the export of electricity paper worldwide.,Der Unternehmen hat einen Hauptanteil am Export von Elektrizitätspapier weltweit.,Main share,hard_negative,0.02853183878886449,0.03937007874015748
Mueller,Müller,"Der Müller führte die Familie zum Kaffeehaus, wo sie sich mit anderen Freunden unterhielten.","The miller led the family to the coffee house, where they talked to other friends.",The Müller took the family to the coffee house where they met other friends.,Müller,loan,0.4007271049288471,0.5986577181208053
prosit,prosit,"Der Arzt sagte: ""Es ist ein guter Tag, ich hoffe, du hast auch einen guten Prosit.""","The doctor said, ""It's a good day, I hope you have a good job too.""","""Dr. said: 'It's a good day, I hope you have also a good Prost.'",prosit,loan,0.404727200247809,0.6007125693926588
Feuerstein,Verordnen,"Der Richter verordnete, dass alle Studenten ihre Hausarbeiten bis zum 15. April fertigstellen müssen.",The judge decreed that all students must complete their homework by April 15th.,"Der Richter verordnete, dass alle Studenten ihre Hausarbeiten bis zum 15. April fertigstellen müssen.",Prescribe,hard_negative,0.02719665272174911,0.07633587786259544
Hornburg,Hornburg,Der historische Bergort Hornburg ist bekannt für seine beeindruckenden mittelalterlichen Burgen und Festungen.,The historic mountain town of Hornburg is known for its impressive medieval castles and fortresses.,The historic mountain town of Hornburg is famous for its impressive medieval castles and fortresses.,Hornburg,loan,0.8153551038173119,0.9319727891156462
Kloster,Kloster,"Der kleine Kloster in der Nähe war ein ruhiger Ort, um zu meditieren und die Natur zu genießen.",The small monastery nearby was a quiet place to meditate and enjoy nature.,The little monastery in the nearby area was a peaceful place to meditate and enjoy nature.,Monastery,loan,0.41412387656655214,0.7882309078481328
Humiliation,Geständnis Reue,"Der Anwalt bat ihn um ein Geständnis, um die Angelegenheit zu klären und seine Reue über den Unfall zurückzunehmen.",The lawyer asked him for a confession to settle the matter and to withdraw his remorse for the accident.,"The anwalt asked him to confess, in order to clarify the matter and withdraw his remorse over the accident.",Confession Repentance,synonym,0.17885887080203702,0.6308003737153535
