loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Rodenbeck,Rodenbeck,Der Ratsherr von Rodenbeck sprach im Rathaus mit dem Oberbürgermeister.,The councillor of Rodenbeck spoke to the mayor in the town hall.,The Mayor of Rodenbeck spoke with the mayor in the town hall.,Rodenbeck,loan,0.5923033072023252,0.8220833333333335
Gütersloh,Gütersloh,Die Familie Pape goß das Wasser auf die Küste von Gütersloh.,The Pape family poured the water onto the coast of Gütersloh.,The family Pape poured water on the beach of Gutsloh.,Gross value added at factor cost,loan,0.05755259247198128,0.3211009174311927
Daring,Tapferkeit,"Die Tapferkeit des deutschen Mannes zeigte sich, als er auf die schwierige Kamerafahrt zustieß.",The bravery of the German man was evident when he approached the difficult camera ride.,The courageous spirit of the German man showed itself on the difficult camera trip.,Courage,synonym,0.2370251900062618,0.5227558724832215
Putz,Putz,Der Putz brachte frische Luft in den Keller ein.,The cleaning brought fresh air into the basement.,The cleaner brought fresh air into the cellar.,Cleaning,loan,0.4854917717073233,0.8737244897959183
Impartial,"Gerade ,","""Gerade im Herbstblume standen die Blätter.""","""Especially in the autumn flower, the leaves stood.""","""Exactly in the Autumnal Leaf stood the leaves.""","Straight,",synonym,0.12738482704124504,0.46875
Hoeger,Höger,"Der Fußballspieler schlug den Ball mit der linken Faust, um ihn zu Höger zu bringen.",The football player beat the ball with his left fist to get him to Höger.,"The ball was thrown with his left fist, in order to move it into his right hand.",Höger,loan,0.15071676257541072,0.28051900584795325
Kruchten,Kruchten,"Die Krüchte im See waren sehr klein, aber sichtbar.","The herds in the lake were very small, but visible.",The small crabs in the lake were very visible but could be seen.,Crushes,loan,0.31614875844889423,0.6528630869823657
Fragile,Unflexibel,"Der Manager war sehr unflexibel, wenn es um die Prioritäten der Firma ging und ständig neue Kandidaten auszuschließen.",The manager was very inflexible when it came to the company's priorities and constantly excluding new candidates.,The manager was very inflexible when it came to the priorities of the firm and would constantly reject new candidates.,Inflexible,synonym,0.5271017464925505,0.8229929351316633
Abstruse,Bewölkt,Der Himmel ist bewölkt.,The sky is cloudy.,The sky is cloudy.,Cloudy weather,synonym,1.0000000000000004,0.9921875
Scold,Kritisieren,"Der Richter gab das Urteil sofort zurück und fragte den Anwalt, ob er nicht kritisiert habe.",The judge immediately returned the verdict and asked the lawyer if he had not criticized.,The judge immediately overturned the decision and asked the attorney if he had not criticized it.,Critize,synonym,0.3673341329152364,0.7884933774834437
tryptophan,Tryptophan,Der Biologe studierte die Auswirkungen des Tryptophans auf das menschliche Gehirn.,The biologist studied the effects of tryptophan on the human brain.,The scientist studied the effects of tryptophan on human brain.,Tryptophan,loan,0.5509785767132418,0.7548986295163665
Wiener schnitzel,Wiener Schnitzel,Der kleine Mann bestellte ein Wiener Schnitzel mit Kartoffeln und Salat.,The little man ordered a Viennese schnitzel with potatoes and salad.,The little man ordered a Vienna steak with potatoes and salad.,Vienna schnitzel,loan,0.6340466277046858,0.813692480359147
Academic,Weise,"Wir nehmen uns die Zeit, um unsere Gedanken zu sammeln und etwas Weise darüber nachzudenken.",We take the time to gather our thoughts and think about it a little bit.,We take our time to gather our thoughts and think about something in a thoughtful way.,Wise,synonym,0.47386111527486185,0.721088063050736
Nachreiner,Nachreiner,Der Nachreiner brachte ein leckeres Schinkensandwich ins Café.,The cleaner brought a delicious ham sandwich to the café.,The Nachreiner brought a delicious ham and cheese sandwich into the café.,Purer,loan,0.29782017963590446,0.7352941176470589
Deceptive,Hinterlistig,"Der Künstler verwendete Hinterlistig sprachliche Ausdrücke, um die komplexe Atmosphäre seiner Gemälde zu beschreiben.",The artist used insidious linguistic expressions to describe the complex atmosphere of his paintings.,The artist used extralinguistic linguistic expressions to describe the complex atmosphere of his paintings.,Insidious,synonym,0.8003203203845001,0.9268808114961962
impoverished,miserabel,"Die Landschaft war miserabel, mit dunklen Wolken und traurigen Blättern, die den Wald wie ein Totenmann aussehen ließen.","The landscape was miserable, with dark clouds and sad leaves that made the forest look like a dead man.","The countryside was miserable, with dark clouds and sorrowful leaves, which made the forest appear as if it had been dead.",Miserable,synonym,0.3204144198812986,0.6134259259259259
gedankenexperiment,Reining,Der Schäferhund zügelt sich langsam und präzise durch den Wald nach dem Rehen.,The sheepdog slowly and precisely roams through the forest after deer.,The shepherd dog moves slowly and accurately through the forest after its fawns.,Reining,random,0.22718709780542323,0.6004008746355685
Unclear,Unklar,"Der Mann war sehr Unklar, wie er das Buch geschrieben hatte, aber er wusste es sehr gut.","The man was very unclear how he wrote the book, but he knew it very well.","The man was very unclear how he had written the book, but he knew it well.",Unclear,synonym,0.6899302125555486,0.8550701530612245
Dreibund,drei,Der kleine Hund legte drei Katzen auf den Boden.,The little dog put three cats on the ground.,The small dog lay three cats on the floor.,three,loan,0.30213753973567675,0.7687074829931974
Fasten,Binden,"""Ich binne auf dem Weg zu den Händen meiner Mutter, um ihr ein sauberes Tuch zu binden.""","""I am on my way to my mother's hands to tie her a clean cloth.""","""I'm on my way to my mother's hands to clean a dirty cloth.""",Binding,synonym,0.4974531436214772,0.7253741344650435
Heberer,Redlinger,Der Redlinger fährt stundenlang durch die Bäche um den See herum.,The Redlinger drives through the streams around the lake for hours.,The lake shore road runs for hours along the stream around the lake.,Redlinger,random,0.14949751774990683,0.5666909620991254
Gestapo,Gestapo,Der Gestapo-Palast stand inmitten der alten Mauer im Herbst.,The Gestapo palace stood in the middle of the old wall in autumn.,The Gestapo palace stood between the old wall and in the autumn.,Gestapo,loan,0.31540342586189163,0.6914728682170544
Haefele,Häfele,Der Hefe von der Häfele war sehr feucht.,The yeast from the Häfele was very moist.,The farmer's yeast was very moist.,Häfels,loan,0.34191776499651844,0.5717948717948719
Savage,Grausam,"Der Graf entwarf ein Grausames Plan, um seine Feinde zu überwältigen.",The Count designed a cruel plan to overwhelm his enemies.,The general planned a cruel plan to overpower his enemies.,Cruel,synonym,0.3508439695638686,0.7789062500000001
Weltbild,Möbius,"Der Mathematiker entdeckte eine ungewöhnliche Eigenschaft des Möbius-Turms, das seine Ähnlichkeit zu seiner eigentlichen Form verdrängt.","The mathematician discovered an unusual property of the Möbius Tower, which suppresses its resemblance to its actual form.",The mathematician discovered an unusual property of the Möbius tower that displaces its likeness to its true form.,Möbius,random,0.47570528314404714,0.7117028270874425
breitschwanz,Breitschwanz,"Der Breitschwanz-Tier ist bekannt für seine ungewöhnliche Flucht.

(Translation: The broad-horned antelope is known for its unusual running ability.)",The wide-tailed animal is known for its unusual escape. (Translation: The broad-horned antelope is known for its unusual running ability.),The broad-horned antelope is known for its unusual running ability.,Broadtail,loan,0.2800667608216489,0.4733593242365172
Preyer,Gronau,Der Zug aus Gronau fuhr stundenlang durch die malerische Landschaft.,The train from Gronau drove through the picturesque countryside for hours.,The train from Gronau ran for hours through the beautiful landscape.,Gronau,random,0.2950234363196403,0.611317254174397
Engert,Zucker,Der Hund ischtißt Zucker.,The dog eats sugar.,The dog eats sugar.,Sugar,random,1.0000000000000004,0.9921875
Tübingen,Tübingen,Die Tram fährt durch Tübingen.,The tram runs through Tübingen.,The train runs through Tübingen.,Tübingen,loan,0.537284965911771,0.7500000000000001
Erlenmeyer,Erlenmeyer,Die Altbauern hielten ihre Erlenmeyerkocher für besonders wichtig bei den landwirtschaftlichen Abendmessen.,The old farmers thought their Erlenmeyer cookers were particularly important at the agricultural evening fairs.,The old farmers valued their Erlenmeirichkocher especially at agricultural evening meals.,Erlenmeyer,loan,0.1277398418238971,0.39208834218618954
Kien,Kien,Der Kien landete sanft auf dem weißen Schuh.,The gravel landed gently on the white shoe.,The quiet footprint left on the pristine white shoe.,Kien,loan,0.20556680845025987,0.5506172839506173
Discouragement,Hoffnungslosigkeit,"""Ich bin anfangs sehr glücklich, aber dann entdeckte ich Hoffnungslosigkeit in unserem Paar.""","""I am very happy at first, but then I discovered hopelessness in our couple.""","""I was initially very happy, but then I realized that my relationship was hopeless.""",Hopelessness,synonym,0.20105373454060024,0.31857142857142856
Cheerless,Traurig,"Der Hund saß traurig im Garten, weil er seinen besten Freund verloren hatte.",The dog sat sadly in the garden because he had lost his best friend.,The dog sat sad in the garden because he had lost his best friend.,Sad,synonym,0.8003203203845001,0.9268808114961962
following,folgende,"Der Lehrer erklärte, folgende Sätze wären in der deutschen Sprache nicht möglich.",The teacher explained that the following sentences were not possible in the German language.,The teacher explained that these sentences would not be possible in the German language.,the following:,synonym,0.5149732203257935,0.8035714285714286
identical,gemeinsam,Wir gehen gemeinsam ins Kino.,We're going to the movies together.,We're going together to the cinema.,Joint,synonym,0.20556680845025987,0.625
kitsch,Kitsch,"Die alte Kirche war bekannt für ihre übermäßige Anzahl an Kunstwerken, die als Kitsch galten.",The old church was known for its excessive number of works of art that were considered kitsch.,The old church was known for its excessive number of works of art that were considered kitsch.,Kitch,loan,1.0000000000000004,0.999898229187869
Schmale,Schmale,Der Schmale Berg war für den Wanderer eine romantische Zielhöhe.,The Narrow Mountain was a romantic destination for the hiker.,The mountain was a romantic destination for the hiker.,Narrow,loan,0.7080735452207036,0.9041027559546079
Cloudy,Verwirrend,"Die Natur ist verwirrend, wenn man die Blumen um das Haus herum gesehen hat.",Nature is confusing when you've seen the flowers around the house.,The natural world is bewildering if you see the flowers around the house.,Confusional,synonym,0.3636227046500072,0.6004008746355685
Eisbock,Eisbock,"Die Eisbocke flog auf dem See, ihre weißen Flossen glänzten im Mondlicht.","The ice bulge flew on the lake, its white fins shone in the moonlight.","The ice box flew over the lake, its white flippers shone in moonlight.",Ice-bump,loan,0.32947213895418925,0.7271538141387718
Doenges,Dönges,"Der Hund ran schnell um den Garten herum, wo er seine Dönges begann.","The dog quickly ran around the garden, where he started his dönges.",The garden fence,Döges,loan,0.008861688619210014,0.04504504504504504
favor,Benison,"Der Wunsch nach Reichtum, wie auch der von Gott gesetzte ""Gold"" füllte das Land vor Benison.","The desire for wealth, as well as the ""gold"" set by God, filled the land before Benison.",The land was filled with an abundance of riches.,Benison,synonym,0.017873474783741426,0.15775034293552814
shout,teilnehmen,Der Mann trat auf die Bühne und teilnahm an der Musikwettbewerb.,The man stepped on stage and participated in the music competition.,The man stepped onto the stage and participated in the music competition.,Participating,synonym,0.6703420896351792,0.8887387387387389
